"ID","Name","Long","Lat","X1960","X1970","X1980","X1990","X2000","X2010"
"1247625","Naples",-81.79851,26.152941,0.1,12042,17581,152099,251377,321520
"1250750","Ocala",-82.130613,29.187704,13598,22583,122488,194833,258916,331298
"1253000","Orlando",-81.375789,28.533513,318487,428003,700055,1072748,1644561,2134411
"1254700","Panama City",-85.66448,30.174451,33275,32096,97740,126994,148217,184715
"1255925","Pensacola",-87.209277,30.436988,203376,243075,289782,344406,412153,448991
"1258715","Port St. Lucie",-80.355029,27.275772,0.1,0.1,0.1,0.1,0.1,424107
"1259200","Punta Gorda",-82.04782,26.915907,0.1,0.1,0.1,10655,141627,159978
"1264175","Sarasota",-82.535318,27.337273,34083,40237,202251,277776,589959,702281
"1264875","Sebring",-81.444373,27.495623,0.1,0.1,0.1,0.1,87366,98786
"1270600","Tallahassee",-84.27277,30.4518,48174,103047,159542,247800,320304,367413
"1271000","Tampa",-82.46464,27.970898,772453,1012594,1569134,2067959,2395997,2783243
"1271625","The Villages",-81.97122,28.937803,0.1,0.1,0.1,0.1,53345,93420
"1274150","Vero Beach",-80.391105,27.641817,0.1,11908,16176,27578,112947,138028
"1301052","Albany",-84.165557,31.582273,75680,89639,112402,112561,157833,157308
"1303440","Athens-Clarke County",-83.383245,33.955464,31385,44342,130015,156267,166079,192541
"1304000","Atlanta",-84.403176,33.759506,1017188,1390164,2029710,2833511,4247981,5286728
"1304204","Augusta-Richmond County",-82.022048,33.433271,216639,253460,327372,396809,499684,564873
"1311560","Brunswick",-81.489252,31.158777,21703,19585,17605,16632,93044,112370
"1319007","Columbus",-84.940422,32.489608,217985,238584,239196,243072,281768,294865
"1321380","Dalton",-84.971553,34.771088,17868,18872,20581,22637,120031,142227
"1331908","Gainesville",-83.833897,34.30449,16523,15459,15280,17732,139277,179684
"1338964","Hinesville",-81.611703,31.832442,0.1,0.1,11309,21769,71914,77917
"1349000","Macon",-83.651672,32.834839,180403,206342,253794,269720,222368,232293
"1366668","Rome",-85.185037,34.259893,32226,30759,28915,32037,90565,96317
"1369000","Savannah",-81.103762,32.050706,188299,187767,230728,258060,293000,347611
"1378800","Valdosta",-83.283101,30.846661,30652,32303,37596,41073,119560,139588
"1380508","Warner Robins",-83.638027,32.60872,0.1,0.1,0.1,0.1,110765,179605
"1608830","Boise City",-116.237651,43.613739,34481,112230,173036,205775,464840,616561
"1616750","Coeur d'Alene",-116.77991,47.692845,14291,16228,19913,24563,108685,138494
"1639700","Idaho Falls",-112.032509,43.491775,33161,35776,39739,44235,101677,133265
"1664090","Pocatello",-112.447267,42.875214,28534,40036,46340,46091,83103,82839
"1682810","Twin Falls",-114.463715,42.56142,41842,41807,52927,53580,82626,99604
"1706613","Bloomington",-88.983509,40.477585,49628,104389,119149,129180,150433,186133
"1711163","Carbondale",-89.22027,37.726418,42151,55008,61522,61067,59612,126575
"1712385","Champaign",-88.261227,40.112981,132436,163281,168392,173025,210275,231891
"1714000","Chicago",-87.679365,41.840675,6220913,6978947,7103624,8065633,9098316,9461105
"1718563","Danville",-87.621507,40.139273,41856,42570,38985,35045,83919,81625
"1718823","Decatur",-88.944228,39.851636,118257,125010,131375,117206,114706,110768
"1738934","Kankakee",-87.863866,41.116982,27685,30944,102926,96255,103833,113449
"1756926","Ottawa",-88.842184,41.347118,110800,111409,112033,106913,153098,154908
"1759000","Peoria",-89.609421,40.720737,288833,341979,365864,339172,366899,379186
"1762367","Quincy",-91.388737,39.932335,68467,70861,71622,66090,78771,77314
"1765000","Rockford",-89.069754,42.26977,209765,272063,279514,283719,320204,349431
"1772000","Springfield",-89.650373,39.78325,146539,161335,187789,189550,201437,210170
"1805860","Bloomington",-86.529045,39.162147,31357,42890,98785,108978,175506,159549
"1814734","Columbus",-85.911056,39.213998,20778,27141,30614,31802,71435,76794
"1820728","Elkhart",-85.968798,41.683149,53992,60323,137330,156198,182791,197559
"1822000","Evansville",-87.550566,37.977166,199313,232775,309408,310903,342815,311552
"1825000","Fort Wayne",-85.126546,41.078348,232196,280455,319736,354435,390156,416257
"1836003","Indianapolis",-86.147685,39.790942,697567,1109882,1166575,1249822,1525104,1887877
"1840392","Kokomo",-86.131754,40.482238,47197,44042,103715,96946,101541,82752
"1840788","Lafayette",-86.874681,40.410585,55010,109378,121702,130598,178541,201789
"1848798","Michigan City",-86.886928,41.709389,57810,61509,58646,55504,110106,111467
"1851876","Muncie",-85.388194,40.193243,110938,129219,128587,119659,118769,117671
"1871000","South Bend",-86.255157,41.672597,238614,245045,241617,247052,316663,319224
"1875428","Terre Haute",-87.389762,39.469586,108458,175143,176583,166578,170943,172425
"1880306","Warsaw",-85.847002,41.240564,7234,7506,59555,65294,74057,77358
"1901855","Ames",-93.631586,42.027335,27003,39505,45775,47362,79981,89542
"1912000","Cedar Rapids",-91.668529,41.9831,136899,163213,169775,168767,237230,257940
"1919000","Davenport",-90.590745,41.542982,270058,362638,383958,350861,376019,379690
"1921000","Des Moines",-93.620866,41.590939,266315,286101,338048,392928,481394,569633
"1922395","Dubuque",-90.686865,42.504321,80048,90609,93745,86403,89143,93653
"1938595","Iowa City",-91.524991,41.655816,33443,46850,81717,96119,131676,152586
"1973335","Sioux City",-96.395705,42.497957,107849,116189,117457,115018,143053,168563
"1982425","Waterloo",-92.346161,42.492436,122482,132916,137961,146611,163706,167819
"2038900","Lawrence",-95.253199,38.959902,32858,45698,67640,81798,99962,110826
"2044250","Manhattan",-96.586818,39.190142,70693,84899,93357,97592,108999,92719
"2071000","Topeka",-95.689508,39.0392,141286,155322,185442,192129,224551,233870
"2079000","Wichita",-97.336226,37.688848,343231,389352,411313,485270,571166,630919
"2108902","Bowling Green",-86.444423,36.981657,28338,36253,40450,42278,104166,158599
"2124274","Elizabethtown",-85.866173,37.702674,0.1,11748,30036,38473,107547,148338
"2146027","Lexington-Fayette County",-84.494642,38.029632,131906,174323,317629,348428,408326,472099
"2147476","London",-84.084181,37.127504,0.1,0.1,0.1,0.1,52715,126369
"2148000","Louisville",-85.749534,38.22887,725139,826553,906152,952662,1161975,1235708
"2158620","Owensboro",-87.11839,37.757748,42471,79486,85949,87189,109875,114752
"2158836","Paducah",-88.627436,37.072226,57306,58281,61310,62879,98765,98762
"2165226","Richmond",-84.293562,37.74472,33482,42730,53352,57508,87454,99972
"2200975","Alexandria",-92.459153,31.292782,40279,41557,151985,149082,145035,153922
"2205000","Baton Rouge",-91.140229,30.45809,230058,285167,494151,528264,705973,802484
"2232755","Hammond",-90.465616,30.504446,59434,65875,80698,85709,100588,121097
"2236255","Houma",-90.716108,29.587614,22561,30922,48412,182842,194477,208178
"2240735","Lafayette",-92.029363,30.213901,40400,109716,150017,208740,239086,466750
"2241155","Lake Charles",-93.208537,30.214656,145475,145415,167223,168134,193568,199607
"2251410","Monroe",-92.094895,32.510343,101663,115387,139241,142191,170053,176441
"2255000","New Orleans",-90.059011,29.972754,868480,1045809,1187073,1238816,1316510,1189866
"2258045","Opelousas",-92.084406,30.528183,81493,80364,84128,80331,87700,83384
"2270000","Shreveport",-93.771115,32.468003,281481,294703,333079,334341,375965,439811
"2302100","Augusta",-69.765261,44.323535,89150,95247,109889,115904,117114,122151
"2302795","Bangor",-68.783012,44.81087,56547,51209,83919,88745,144919,153923
"2338740","Lewiston",-70.192416,44.097473,70295,72474,72378,88171,103793,107702
"2360545","Portland",-70.269086,43.665116,120655,141625,183625,230462,487568,514098
"2404000","Baltimore",-76.617016,39.307956,1727023,2070670,2174023,2382172,2552994,2710489
"2421325","Cumberland",-78.762869,39.647687,40137,37051,107782,101643,102008,103299
"2436075","Hagerstown",-77.719954,39.642771,36660,35862,113086,121393,222771,251599
"2446725","Lexington Park",-76.450592,38.258906,0.1,0.1,0.1,0.1,86211,105151
"2469925","Salisbury",-75.593361,38.365806,16302,15252,16429,20659,109391,373802
"2503600","Barnstable Town",-70.353059,41.659158,13465,19842,30898,40981,222230,215888
"2507000","Boston",-71.089115,42.321597,2589301,2753700,2763357,3969851,4391344,4552402
"2553960","Pittsfield",-73.25153,42.452184,73839,79727,90505,88695,134953,131219
"2567000","Springfield",-72.547455,42.112411,478592,529922,530668,541371,680014,621570
"2582000","Worcester",-71.803774,42.268843,323306,344320,372940,443875,750963,916980
"2600440","Adrian",-84.037827,41.896526,77789,81609,89948,91476,98890,99892
"2603000","Ann Arbor",-83.739261,42.274488,172440,234103,264748,282937,322895,344791
"2605920","Battle Creek",-85.204036,42.312147,50905,46184,187338,135982,137985,136146
"2606020","Bay City",-83.8895,43.591973,107042,117339,119881,111723,110157,107771
"2607520","Benton Harbor",-86.448226,42.11114,30891,27523,171276,161378,162453,156813
"2622000","Detroit",-83.102641,42.387137,3762360,4199931,4353413,4248699,4452557,4296250
"2629000","Flint",-83.693996,43.027577,374313,496658,450449,430459,436141,425790
"2634000","Grand Rapids",-85.65828,42.960476,363187,411044,444506,500631,740482,988938
"2638640","Holland",-86.106617,42.777041,24777,128181,157174,187768,238314,111408
"2641420","Jackson",-84.407206,42.244085,131994,143274,151495,149756,158422,160248
"2642160","Kalamazoo",-85.583902,42.279207,169712,201550,279192,293471,314866,326589
"2646000","Lansing",-84.554916,42.717585,298949,378423,471565,432674,447728,464036
"2653780","Midland",-84.230628,43.622707,51450,63769,73578,75651,82874,83629
"2655020","Monroe",-83.393484,41.918061,22968,118479,134659,133600,145945,152021
"2656320","Muskegon",-86.247739,43.226581,149943,157426,179591,158983,170200,172188
"2670520","Saginaw",-83.950829,43.420926,190752,219743,228059,211946,210039,200169
"2680340","Traverse City",-85.612319,44.760084,33490,39175,54899,64273,131342,143372
"2707300","Brainerd",-94.193222,46.359066,32134,34826,41722,44249,82249,91067
"2717000","Duluth",-92.117079,46.780373,276596,265350,266650,239971,275486,279771
"2739878","Mankato",-93.993798,44.164503,44385,52322,52314,82120,85712,96740
"2743000","Minneapolis",-93.268198,44.964465,1482030,1813647,2113533,2464124,2968806,3348859
"2754880","Rochester",-92.473226,44.025763,40663,84104,92006,106470,163618,206877
"2756896","St. Cloud",-94.172499,45.556833,33815,39691,133348,148976,167392,189093
"2806220","Biloxi",-88.927829,30.412029,74257,134582,191918,207875,246190,370702
"2831020","Hattiesburg",-89.308658,31.315974,34989,38277,40829,45221,123812,142842
"2836000","Jackson",-90.204415,32.320445,187045,258906,320425,395396,497197,567122
